book name,book url,book price,book stock,
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),http://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,£36.55,In stock (5 available),
Fool Me Once,http://books.toscrape.com/catalogue/fool-me-once_374/index.html,£16.96,In stock (5 available),
Drama,http://books.toscrape.com/catalogue/drama_371/index.html,£38.70,In stock (5 available),
"Blue Lily, Lily Blue (The Raven Cycle #3)",http://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,£34.13,In stock (5 available),
If I Stay (If I Stay #1),http://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,£38.13,In stock (5 available),
The End of the Jesus Era (An Investigation #1),http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,£14.40,In stock (1 available),
The Tumor,http://books.toscrape.com/catalogue/the-tumor_85/index.html,£41.56,In stock (1 available),
Travels with Charley: In Search of America,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,£57.82,In stock (1 available),
Kindle Paperwhite User's Guide,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,£34.00,In stock (2 available),
H is for Hawk,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,£57.42,In stock (2 available),
"Eat, Pray, Love",http://books.toscrape.com/catalogue/eat-pray-love_16/index.html,£51.32,In stock (1 available),
A Walk in the Woods: Rediscovering America on the Appalachian Trail,http://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,£30.48,In stock (3 available),
Black Flags: The Rise of ISIS,http://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,£40.87,In stock (3 available),
"The Suffragettes (Little Black Classics, #96)",http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,£11.89,In stock (2 available),
Alight (The Generations Trilogy #2),http://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,£58.59,In stock (5 available),
The Shining (The Shining #1),http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,£27.88,In stock (4 available),
The Hunger Games (The Hunger Games #1),http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,£29.85,In stock (4 available),
Are We Smart Enough to Know How Smart Animals Are?,http://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,£56.58,In stock (3 available),
Vogue Colors A to Z: A Fashion Coloring Book,http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,£52.35,In stock (4 available),
Outlander (Outlander #1),http://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,£19.67,In stock (4 available),
Mockingjay (The Hunger Games #3),http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,£20.44,In stock (4 available),
Harry Potter and the Sorcerer's Stone (Harry Potter #1),http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,£13.90,In stock (4 available),
Wild: From Lost to Found on the Pacific Crest Trail,http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,£46.02,In stock (3 available),
Zero History (Blue Ant #3),http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,£34.77,In stock (3 available),
Confessions of a Shopaholic (Shopaholic #1),http://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,£48.94,In stock (4 available),
World War Z: An Oral History of the Zombie War,http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,£21.80,In stock (3 available),
"Where'd You Go, Bernadette",http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,£18.13,In stock (3 available),
Twilight (Twilight #1),http://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,£41.93,In stock (3 available),
The Paris Wife,http://books.toscrape.com/catalogue/the-paris-wife_269/index.html,£36.80,In stock (3 available),
The Maze Runner (The Maze Runner #1),http://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,£20.93,In stock (3 available),
The Lover's Dictionary,http://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,£58.09,In stock (3 available),
The Goldfinch,http://books.toscrape.com/catalogue/the-goldfinch_252/index.html,£43.58,In stock (3 available),
The Demon-Haunted World: Science as a Candle in the Dark,http://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,£52.25,In stock (3 available),
The Girl Who Played with Fire (Millennium Trilogy #2),http://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,£22.14,In stock (3 available),
The Giver (The Giver Quartet #1),http://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,£12.30,In stock (3 available),
The Book Thief,http://books.toscrape.com/catalogue/the-book-thief_233/index.html,£53.49,In stock (3 available),
The Autobiography of Malcolm X,http://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,£23.43,In stock (3 available),
Shopaholic & Baby (Shopaholic #5),http://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,£46.45,In stock (3 available),
Orange Is the New Black,http://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,£24.61,In stock (3 available),
Quiet: The Power of Introverts in a World That Can't Stop Talking,http://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,£43.55,In stock (3 available),
Packing for Mars: The Curious Science of Life in the Void,http://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,£56.68,In stock (3 available),
One for the Money (Stephanie Plum #1),http://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,£32.87,In stock (3 available),
Morning Star (Red Rising #3),http://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,£29.40,In stock (3 available),
Life After Life,http://books.toscrape.com/catalogue/life-after-life_187/index.html,£26.13,In stock (3 available),
"Lean In: Women, Work, and the Will to Lead",http://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,£25.02,In stock (3 available),
Is Everyone Hanging Out Without Me? (And Other Concerns),http://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,£20.11,In stock (3 available),
Gone Girl,http://books.toscrape.com/catalogue/gone-girl_162/index.html,£37.60,In stock (3 available),
Fellside,http://books.toscrape.com/catalogue/fellside_155/index.html,£38.62,In stock (3 available),
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",http://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,£17.81,In stock (3 available),
Dracula,http://books.toscrape.com/catalogue/dracula_150/index.html,£52.62,In stock (3 available),
Eclipse (Twilight #3),http://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,£18.74,In stock (3 available),
Dead Wake: The Last Crossing of the Lusitania,http://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,£39.24,In stock (3 available),
Dark Places,http://books.toscrape.com/catalogue/dark-places_144/index.html,£23.90,In stock (3 available),
Breaking Dawn (Twilight #4),http://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,£35.28,In stock (3 available),
Beautiful Creatures (Caster Chronicles #1),http://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,£21.55,In stock (3 available),
A Visit from the Goon Squad,http://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,£14.08,In stock (3 available),
The Zombie Room,http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,£19.69,In stock (1 available),
The Name of the Wind (The Kingkiller Chronicle #1),http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,£50.59,In stock (1 available),
Shatter Me (Shatter Me #1),http://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,£42.40,In stock (1 available),
Taking Shots (Assassins #1),http://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,£18.88,In stock (1 available),
Paradise Lost (Paradise #1),http://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,£24.96,In stock (1 available),
On the Road (Duluoz Legend),http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,£32.36,In stock (1 available),
Jane Eyre,http://books.toscrape.com/catalogue/jane-eyre_27/index.html,£38.43,In stock (1 available),
Frankenstein,http://books.toscrape.com/catalogue/frankenstein_20/index.html,£38.00,In stock (1 available),
